"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"pr1adjpred[13]" 0.0502486938391045 0.000538204722029077 0.0174277060060668 0.0203004367631419 0.0369462585185311 0.0489254680339062 0.0627093555690465 0.086858073403016 1048.54106188462 1.00587877097972
"pr1adjpred[14]" 0.0459188141237668 0.000490753881309875 0.0158848490461327 0.0188240009024291 0.0337797946344161 0.0446464029256177 0.0572170463221175 0.079087447320359 1047.70423166827 1.00593915457715
"pr1adjpred[15]" 0.0419647270411977 0.000447715486092937 0.0144879723516649 0.0172802145398006 0.0309136714633691 0.0408598745568592 0.0522716640406487 0.0718216530382589 1047.15503193333 1.00599357341517
"pr1adjpred[16]" 0.0383535859418559 0.000408662067869848 0.0132225752505862 0.015952057790745 0.0283367837521266 0.0372834031537483 0.0477361675629255 0.0654793180401171 1046.89575330293 1.00604179777548
"pr1adjpred[17]" 0.0350554352236078 0.000373208631633885 0.0120756323738096 0.0148465972560703 0.0259328633571476 0.0340732985784509 0.0435848902246477 0.0595756026453587 1046.92701575965 1.00608363566867
"pr1adjpred[18]" 0.0320429541233256 0.000341008384840659 0.011035443079819 0.0136389486126215 0.0237112631809229 0.0311306611620406 0.0398944965012341 0.0543272381116347 1047.24774682498 1.00611893537037
"pr1adjpred[19]" 0.0292912233676195 0.000311748897878523 0.0100914961579968 0.0124910915856665 0.0216768821117237 0.0283929142959899 0.0365181858837664 0.0496794962445585 1047.85518039429 1.00614758730034
"pr1adjpred[20]" 0.0267775126296054 0.000285148652275084 0.0092343482611125 0.011425598285943 0.0198198920949256 0.0259197007758381 0.0334269525635479 0.0457107304696883 1048.74487651712 1.00616952519537
"pr1adjpred[21]" 0.0244810869242175 0.000260953937336535 0.00845551467634314 0.0104542479323178 0.0181395195769585 0.0237050171817454 0.0304880475705107 0.0419789402059625 1049.91076194313 1.00618472654877
"pr1adjpred[22]" 0.022383030243297 0.000238936059927565 0.00774737118674031 0.00949515692627153 0.0165819109042216 0.0216390067930962 0.0278172623764927 0.0384464551519851 1051.34519078417 1.00619321231257
"pr1adjpred[23]" 0.0204660848850691 0.000218888835698529 0.00710306590282763 0.00864166844730842 0.0151353399798324 0.0197928449862106 0.0254153670052205 0.0352984808294394 1053.03902419061 1.00619504588151
"pr1adjpred[24]" 0.0187145050720575 0.00020062633329561 0.00651644005850382 0.00786798843642126 0.0138297759812967 0.0180734145224523 0.0232309453720541 0.0323772525533287 1054.98172752062 1.00619033139977
"pr1adjpred[25]" 0.0171139235782695 0.000183980845986952 0.00598195686798265 0.00711793811112311 0.0126611646344049 0.0165086726128631 0.0212413979928325 0.0297730107816852 1057.1614831102 1.00617921145076
"pr1adjpred[26]" 0.0156512302017511 0.000168801067737244 0.00549463763234541 0.00644148204326801 0.0115648640792875 0.0150677799457591 0.0193735131712899 0.0272994511424529 1059.56531644086 1.00616186420691
"pr1adjpred[27]" 0.0143144610234305 0.000154950453095747 0.00505000436652185 0.00589681411246719 0.0105612643684129 0.0137793876075148 0.0177311086037707 0.0248808441553244 1062.17923326156 1.00613850012878
"pr1adjpred[28]" 0.0130926974884867 0.000142305742355692 0.00464402829115526 0.00536979280696994 0.00963277475355423 0.0125786211706258 0.0161959902623481 0.0229280088751599 1064.98836505772 1.00610935831134
"pr1adjpred[29]" 0.0119759744331573 0.000130755635321234 0.00427308359975603 0.0049120487198859 0.00880340417224197 0.0114609630324689 0.0148654215307847 0.0211479333632164 1067.97712017491 1.00607470257931
"pr1adjpred[30]" 0.0109551962587383 0.0001201995987038 0.00393390597062824 0.0044471512779776 0.00801265800204384 0.0104740640705088 0.0135748927103055 0.0193674434756146 1071.12933789912 1.00603481743361
"pr1adjpred[31]" 0.0100220605262305 0.000111375930211679 0.00362355534600723 0.00401600591291775 0.00731658737234462 0.00961405587206616 0.0124245138423769 0.017771676566145 1058.49085355076 1.00599000394709
"pr1adjpred[32]" 0.00916898831030616 0.00010325477726212 0.00333938254834003 0.00368437231442586 0.00667838016223708 0.00880504333144909 0.0113475203945699 0.0164527559058816 1045.95268243352 1.00594057570065
"pr1adjpred[33]" 0.00838906071059916 0.00009573932683329 0.00307899934627272 0.00336487169435118 0.00612332313987182 0.00805296734456159 0.0103848486444284 0.0152121166086935 1034.28078013531 1.00588685484165
"pr1adjpred[34]" 0.00767596097229052 0.0000887679299963934 0.00284025162121323 0.00306110801758262 0.00558207475457413 0.00735862793775066 0.00949926044800241 0.0140319112956092 1023.76775727533 1.00582916833447
"pr1adjpred[35]" 0.00702392171706244 0.0000817188763939281 0.00262119531979 0.00278153527528634 0.00510575647438361 0.00670866084586404 0.00870481173413052 0.0128930792470446 1028.85457827476 1.00576784446122
"pr1adjpred[36]" 0.00642767683016586 0.0000752643903983176 0.00242007490854632 0.00253343691182916 0.00466998953270075 0.0061384940174425 0.00795868515620979 0.0118717264409349 1033.89996576752 1.005703209617
"pr1adjpred[37]" 0.00588241758999333 0.0000693509802599629 0.00223530407516985 0.00229677910244858 0.00425717208306732 0.00561797093111862 0.00727000719371197 0.0109363925366741 1038.88628174318 1.00563558543152
"pr1adjpred[38]" 0.0053837526635344 0.0000639302377805887 0.00206544844578316 0.00209849090633405 0.00388219109238943 0.00512051717865612 0.00664452150981915 0.0100619098272081 1043.79708379436 1.00556528623667
